C_state,category,cell_A,cell_B,composition_JS,CCC_soft_JS,CCC_common_support_cosine,common_support_features,structural_zero_excluded_features,opportunity_relative_difference
1,different_I,43847,73902,0.5138526558876038,0.7871200442314148,0.0006166096008116684,4,3340,0.09918646514415741
1,different_I,54184,66711,0.3834938704967499,0.4955376982688904,0.21074889426050936,200,3144,0.10110991448163986
1,different_I,86240,47203,0.559326708316803,0.628023624420166,0.2731632122175117,15,3329,0.2783510684967041
1,different_I,32937,70769,0.3046933710575104,0.6047901511192322,0.5012236571840992,146,3198,0.16158124804496765
1,different_I,64817,70738,0.35830074548721313,0.6998867988586426,0.4520075732270443,20,3324,0.0160103477537632
1,different_I,4797,70844,0.4330812394618988,0.7505362629890442,0.4535077050953794,42,3302,0.5004740953445435
1,different_I,70444,47573,0.5114204287528992,0.6100334525108337,0.34557617398078344,52,3292,0.5796957612037659
1,different_I,70845,66056,0.4590311646461487,0.630979061126709,0.009669423659600551,4,3340,0.35778096318244934
1,different_I,65750,33252,0.4555164873600006,0.3502826988697052,0.502738563376647,158,3186,0.7099175453186035
1,different_I,69113,67804,0.6948992609977722,0.9999423027038574,0.9999729068288388,4,3340,0.7984699606895447
1,different_I,65328,49667,0.4132775366306305,0.2793791592121124,0.4468201836456277,139,3205,0.25383636355400085
1,different_I,63510,75819,0.4804420471191406,0.5484068989753723,0.5971895996362089,20,3324,0.4423483908176422
1,different_I,60993,23242,0.7306247353553772,inf,0.0011870531828385156,4,3340,0.3782068192958832
1,different_I,88569,5373,0.2864721715450287,0.5067623853683472,0.6138564113272282,255,3089,0.380769819021225
1,different_I,59725,46213,0.6537725329399109,1.0,0.8965184974812377,70,3274,0.7040844559669495
1,different_I,57734,61184,0.3701983094215393,inf,0.5951846212232075,124,3220,0.209615558385849
1,different_I,99591,67903,0.4652235805988312,inf,0.12790328638213033,52,3292,0.1459275782108307
1,different_I,55731,55879,0.3148718774318695,inf,0.4307298641660158,410,2934,0.41465067863464355
1,different_I,86999,51440,0.440417617559433,0.5978739261627197,0.23012667719652713,73,3271,0.2993568778038025
1,different_I,56861,60560,0.4683656096458435,0.5939980745315552,0.3663317417067584,92,3252,0.2723046839237213
1,different_I,69636,48198,0.6408544182777405,0.5582430958747864,0.24577527167719615,117,3227,0.5216173529624939
1,different_I,31473,30837,0.510952889919281,0.9486715793609619,0.24806984224362627,42,3302,0.19460909068584442
1,different_I,33354,63931,0.412718802690506,0.834575355052948,0.02954813176324267,20,3324,0.19070439040660858
1,different_I,71650,20776,0.4736790060997009,0.26027312874794006,0.37260215889969917,509,2835,0.052335795015096664
1,different_I,49302,59800,0.54850172996521,0.6126200556755066,0.599950457974631,59,3285,0.28526970744132996
1,different_I,30433,8745,0.3847614526748657,0.5359184741973877,0.35855204441091937,376,2968,0.03851597383618355
1,different_I,100561,86813,0.3943299651145935,0.5736130475997925,0.8239331166304337,158,3186,0.33502379059791565
1,different_I,51376,59254,0.3678286671638489,0.23841752111911774,0.40488673644791495,196,3148,0.20548157393932343
1,different_I,90523,43563,0.287304162979126,0.6497544646263123,0.4048930113591801,124,3220,0.2037867307662964
1,different_I,75472,86833,0.3111121356487274,0.3050037920475006,0.35057130288951743,140,3204,0.2569849193096161
1,different_I,16898,29127,0.41673412919044495,0.617103636264801,0.5210424766697206,51,3293,0.46889618039131165
1,different_I,87385,75619,0.5568451881408691,inf,0.026313024845209032,22,3322,0.32742878794670105
1,different_I,30031,47512,0.5490113496780396,inf,0.620525524630117,174,3170,0.3968603014945984
1,different_I,32758,56924,0.5743578672409058,0.6311010122299194,0.15090966891097324,85,3259,0.10154622048139572
1,different_I,29343,54251,0.3755209743976593,0.34022244811058044,0.45893213766292706,268,3076,0.07581500709056854
1,different_I,52379,68320,0.31482961773872375,0.626386284828186,0.42697332847913017,139,3205,0.031248589977622032
1,different_I,65747,26783,0.5112181305885315,0.6550101041793823,0.4384538486382098,196,3148,0.3679112493991852
1,different_I,25284,43812,0.770840585231781,0.7590866088867188,0.010740945685996373,4,3340,0.06514283269643784
1,different_I,33315,111555,0.6321200132369995,0.8434293866157532,2.1183420100601147e-05,4,3340,0.25512492656707764
1,different_I,73068,18772,0.3599761128425598,0.2838166356086731,0.42938593901873423,113,3231,0.3196057975292206
1,different_I,58123,51389,0.30284109711647034,0.48158514499664307,0.21848272003268632,42,3302,0.26753637194633484
1,different_I,68040,88818,0.31677186489105225,0.6890625953674316,0.22865472134455034,42,3302,0.09367629885673523
1,different_I,58887,72555,0.5483400225639343,0.38073065876960754,0.4354176098597634,447,2897,0.19353841245174408
1,different_I,56988,88861,0.2823478877544403,0.7000263929367065,0.5156131738474924,133,3211,0.5738700032234192
1,different_I,68014,69989,0.2209341824054718,0.7682559490203857,0.24540300698740558,42,3302,0.09130885452032089
1,different_I,85018,70417,0.5528141856193542,0.7116174697875977,0.6637733555704812,42,3302,0.3639729917049408
1,different_I,27868,24482,0.38419461250305176,0.6906293034553528,0.7013315163915499,124,3220,0.04576125741004944
1,different_I,60148,21802,0.25126945972442627,0.7018160820007324,0.2827485724358858,15,3329,0.09840317070484161
1,different_I,149440,18666,0.3714256286621094,0.6120579242706299,0.23437387978765412,139,3205,0.5718881487846375
1,different_I,72055,68657,0.3627009391784668,1.0,0.8004749210122891,163,3181,0.3211011290550232
1,different_I,70168,53333,0.5734571814537048,inf,0.5130014434354547,180,3164,0.14865393936634064
1,different_I,53473,86505,0.38625583052635193,0.6144536733627319,0.5108391930854324,216,3128,0.4201599955558777
1,different_I,28607,87738,0.5222772359848022,0.5145689845085144,0.38923441877450193,268,3076,0.1543022096157074
1,different_I,69774,29616,0.6355160474777222,0.7831495404243469,0.47931075042548144,42,3302,0.05114959552884102
1,different_I,47841,18522,0.3373854458332062,0.39201879501342773,0.37681427541243817,291,3053,0.35106131434440613
1,different_I,5435,45782,0.7745208144187927,1.0,0.9951225381129398,4,3340,0.40672776103019714
1,different_I,21763,88610,0.2692888379096985,inf,0.4071384238085025,371,2973,0.13793987035751343
1,different_I,34769,63943,0.3532099425792694,inf,0.1311589043078094,22,3322,0.06764267385005951
1,different_I,30450,30732,0.5451117753982544,inf,0.4969431375748279,315,3029,0.01808895915746689
1,different_I,69174,60920,0.2612926661968231,0.44228366017341614,0.5529690328303569,129,3215,0.1605154424905777
1,different_I,100446,70746,0.3931194543838501,0.3013250231742859,0.7528048559896148,20,3324,0.046123206615448
1,different_I,89092,62843,0.503269612789154,inf,0.635793331037966,233,3111,0.03503430634737015
1,different_I,59373,134705,0.28814151883125305,0.9926446676254272,0.5669963417381556,42,3302,0.262663871049881
1,different_I,102570,1188,0.5299581289291382,inf,0.4247746822327505,20,3324,0.056224651634693146
1,different_I,6588,58483,0.48668402433395386,inf,0.41717502762797654,22,3322,0.07800716906785965
1,different_I,44602,99170,0.5211582183837891,0.9595944881439209,0.6076426936488862,20,3324,0.20051614940166473
1,different_I,69204,64833,0.27955523133277893,0.5983688235282898,0.1638228512863258,22,3322,0.23266124725341797
1,different_I,7165,99803,0.25156500935554504,inf,0.45245506357019194,147,3197,0.09107517451047897
1,different_I,98732,49371,0.6336194276809692,0.6672205924987793,0.273541849920364,89,3255,0.05599560961127281
1,different_I,87348,34286,0.5684367418289185,0.6449987292289734,0.07341015243786508,22,3322,0.7070842981338501
1,different_I,32770,73276,0.4612063765525818,0.8976181745529175,0.6474636174556339,97,3247,0.2696957588195801
1,different_I,32585,46494,0.2686447203159332,0.6380298733711243,0.14263612154574679,22,3322,0.22023220360279083
1,different_I,62876,51883,0.5520185232162476,0.6319792866706848,0.5979313136031035,226,3118,0.3685072660446167
1,different_I,29045,35343,0.37102559208869934,0.7442666292190552,0.19005402735099342,20,3324,0.11894789338111877
1,different_I,91484,58066,0.5345758199691772,0.6079328060150146,0.5898428504875741,89,3255,0.28810709714889526
1,different_I,21845,35406,0.5209622979164124,0.6981095671653748,0.807383480705548,88,3256,0.4161529839038849
1,different_I,69267,44092,0.6916695833206177,0.5619778633117676,0.7375156795000122,20,3324,0.09704616665840149
1,different_I,89179,72469,0.31570369005203247,0.7074796557426453,0.8362557820534212,139,3205,0.31373000144958496
1,different_I,60405,70960,0.4851217567920685,0.862422525882721,0.19512812789274103,42,3302,0.027165446430444717
1,different_I,19349,30934,0.6596891283988953,0.6385142803192139,0.5670649146678957,120,3224,0.6652004718780518
1,different_I,89659,63025,0.5050563812255859,0.5588470101356506,0.012917098761334178,4,3340,0.23407548666000366
1,different_I,84268,87988,0.4321698844432831,0.6662644743919373,0.3672868421111516,117,3227,0.3508138060569763
1,different_I,50712,85082,0.6228741407394409,0.75251305103302,0.772629808707641,288,3056,0.045481618493795395
1,different_I,5728,31124,0.45518815517425537,0.385530561208725,0.48487160217070324,323,3021,0.07442909479141235
1,different_I,56037,34234,0.5405284762382507,0.708765983581543,0.5665059665646925,92,3252,0.45017626881599426
1,different_I,89781,69973,0.6178150773048401,0.7627103328704834,0.0252055484955801,4,3340,0.48029422760009766
1,different_I,24596,62348,0.5363267660140991,0.8786590099334717,0.22253553921723612,42,3302,0.2857721447944641
1,different_I,62918,43491,0.3180139362812042,0.6789425611495972,0.6681578641193184,15,3329,0.007446322124451399
1,different_I,88465,5004,0.6340991258621216,0.6189393401145935,0.000896550011195929,4,3340,0.44988998770713806
1,different_I,34545,69247,0.5289514660835266,inf,0.2930057212554624,136,3208,0.050789423286914825
1,different_I,835,5211,0.5372751951217651,inf,0.44528875400300383,170,3174,0.252377986907959
1,different_I,58480,149268,0.5342481136322021,inf,0.3656054289955224,92,3252,0.4538751244544983
1,different_I,57620,7072,0.45867782831192017,0.43769732117652893,0.4886764027287289,253,3091,0.04785871505737305
1,different_I,57844,74815,0.3903695046901703,0.9025096893310547,0.00010145791601900989,4,3340,0.41426950693130493
1,different_I,47268,16531,0.7126619815826416,0.774569571018219,0.0007167698906104247,4,3340,0.13377447426319122
1,different_I,29535,86911,0.34461402893066406,0.4886913001537323,0.6109434649278029,248,3096,0.28854623436927795
1,different_I,55522,61936,0.4394993484020233,0.22867539525032043,0.40176742940183174,345,2999,0.16286566853523254
1,different_I,62770,58826,0.5265389680862427,0.6256963014602661,0.35691396509493123,42,3302,0.2300313264131546
1,different_I,58068,28790,0.4196265637874603,inf,0.5093033927610076,179,3165,0.11999738961458206
1,different_I,51070,59719,0.6175194382667542,inf,0.3591276747273323,73,3271,0.029597898945212364
1,different_I,51695,91676,0.47331464290618896,0.7759876847267151,0.4801941944523872,140,3204,0.030202355235815048
1,different_I,19177,34451,0.4347497224807739,0.7034934163093567,0.5733439802231864,366,2978,0.26714497804641724
1,different_I,6591,64155,0.6931013464927673,inf,0.11273620789136196,20,3324,0.21585825085639954
1,different_I,64440,46896,0.6684191823005676,0.7511540651321411,0.3130739709627576,59,3285,0.54698646068573
1,different_I,86256,65898,0.6659994721412659,0.8589662909507751,0.6446667137236772,16,3328,0.10983841866254807
1,different_I,88678,17910,0.6496994495391846,inf,0.0076789597624440376,4,3340,0.4798646569252014
1,different_I,68419,63909,0.3035418689250946,0.5122857093811035,0.5523273186227757,149,3195,0.11681724339723587
1,different_I,56641,86925,0.26889854669570923,0.7053048610687256,0.2639245242163496,58,3286,0.011339094489812851
1,different_I,4813,47052,0.5098476409912109,0.47561153769493103,0.5092712414172683,432,2912,0.18573199212551117
1,different_I,84607,31595,0.49522513151168823,0.40505045652389526,0.7068081084153051,264,3080,0.5080681443214417
1,different_I,281,45046,0.27104613184928894,0.5917104482650757,0.8080004925198148,308,3036,0.5216023325920105
1,different_I,62198,89200,0.46865731477737427,0.6179555058479309,0.5882015336383747,139,3205,0.014471814036369324
1,different_I,71702,24170,0.5329816937446594,0.5715914964675903,0.2665360677090626,240,3104,0.45722734928131104
1,different_I,57164,63577,0.5740190148353577,0.6705541014671326,0.1985059716880646,20,3324,0.20812934637069702
1,different_I,86870,43020,0.6378551721572876,0.5654070973396301,0.0019153352945608937,4,3340,0.44268640875816345
1,different_I,24276,2252,0.32152125239372253,0.6533954739570618,0.08020276700702644,22,3322,0.34011542797088623
1,different_I,69415,68255,0.3850618004798889,0.6676000952720642,0.0007497425275123648,4,3340,0.06983678042888641
1,different_I,68306,43911,0.4153175950050354,0.2636142671108246,0.06864353711083082,52,3292,0.5152195692062378
1,different_I,46876,86502,0.6410691142082214,0.7407664060592651,0.35528917206612665,20,3324,0.701337456703186
1,different_I,52831,58827,0.45643866062164307,0.5367929935455322,0.6887515142906793,86,3258,0.40479743480682373
1,different_I,51559,29580,0.7183489203453064,0.3902307450771332,0.6566484900615313,174,3170,0.1251228302717209
1,different_I,24950,102189,0.5958530902862549,0.739284336566925,0.8581475252227841,20,3324,0.4427182674407959
1,different_I,84401,20750,0.5727254152297974,0.841509997844696,0.09432210561138055,42,3302,0.565545916557312
1,different_I,48576,61427,0.35179972648620605,0.617241621017456,0.14758321451137324,16,3328,0.0524938590824604
1,different_I,4908,71529,0.33771252632141113,inf,0.3912759481064363,181,3163,0.2326687127351761
1,different_I,33354,67978,0.42833268642425537,0.7589279413223267,0.5869896113987809,20,3324,0.48015785217285156
1,different_I,87021,56955,0.39455997943878174,0.5567158460617065,0.3081756118663227,147,3197,0.12310463190078735
1,different_I,6934,54688,0.48284679651260376,0.7029210329055786,0.7578212790277673,70,3274,0.29674285650253296
1,different_I,48852,53744,0.5637764930725098,0.5548162460327148,0.5141350560353863,258,3086,0.32884764671325684
1,different_I,102255,16935,0.3570626378059387,0.12424350529909134,0.28069324119060124,52,3292,0.2783449590206146
1,different_I,26213,52551,0.3305853009223938,0.7407362461090088,0.6521787177125982,234,3110,0.23572000861167908
1,different_I,73990,67820,0.6582766771316528,1.0,1.0,4,3340,0.7253878116607666
1,different_I,49555,60490,0.3941481113433838,0.719257116317749,0.31066356754030644,86,3258,0.29637664556503296
1,different_I,66517,56934,0.5318694710731506,0.5682247281074524,0.2794052422678258,264,3080,0.15871384739875793
1,different_I,101647,62603,0.15820755064487457,0.49975866079330444,0.497633999360088,146,3198,0.19860757887363434
1,different_I,68234,35414,0.6258253455162048,inf,0.6473731535780705,15,3329,0.3738284707069397
1,different_I,2240,65767,0.36897116899490356,0.3785730004310608,0.31247765793533056,113,3231,0.09106405079364777
1,different_I,47619,75610,0.34623244404792786,0.5692949295043945,0.5061961517711375,135,3209,0.09458260983228683
1,different_I,69586,68789,0.4190777540206909,0.7121450304985046,0.9182550112755473,73,3271,0.27863723039627075
1,different_I,87745,56881,0.36894699931144714,0.6951457262039185,0.6241810204467664,284,3060,0.18890507519245148
1,different_I,16610,3835,0.5423888564109802,0.6887096762657166,0.006546284713631834,4,3340,0.4023010730743408
1,different_I,53817,86477,0.3573130965232849,0.405760794878006,0.7032899320630253,233,3111,0.6668383479118347
1,different_I,102187,65188,0.38219940662384033,0.7327139973640442,0.6447120798221311,108,3236,0.19385424256324768
1,different_I,33619,22186,0.5471432209014893,0.7901042699813843,0.9347941548137951,128,3216,0.3223794102668762
1,different_I,61224,68684,0.3826060891151428,0.7453474402427673,0.8179406277304598,70,3274,0.07989688217639923
1,different_I,84565,66020,0.22659559547901154,0.6961960792541504,0.31833214433297896,86,3258,0.3056807816028595
1,different_I,62185,2281,0.5272564888000488,0.6359756588935852,0.4139486691740476,180,3164,0.15121077001094818
1,different_I,54337,51002,0.501035749912262,0.6573338508605957,0.6886808749074186,66,3278,0.023342585191130638
1,different_I,85683,68313,0.3081725239753723,0.5136708617210388,0.6330962726600711,226,3118,0.16800563037395477
1,different_I,16454,15784,0.5693976879119873,inf,0.5156795859434582,180,3164,0.118010975420475
1,different_I,33074,68412,0.42840924859046936,inf,0.5092006918816745,275,3069,0.3764128088951111
1,different_I,54039,48758,0.2622263729572296,0.696545422077179,0.03729794120710073,22,3322,0.036751072853803635
1,different_I,99396,134723,0.5216624736785889,0.8087263703346252,0.20573122043940273,4,3340,0.5159648656845093
1,different_I,5414,6976,0.44443395733833313,0.6468341946601868,0.13089996352718292,20,3324,0.12547139823436737
1,different_I,89531,53795,0.5799099802970886,inf,0.025334041140553598,4,3340,0.35064271092414856
1,different_I,88037,69453,0.33805134892463684,0.5977972149848938,0.5462970211991678,146,3198,0.2707747220993042
1,different_I,71207,89262,0.5437360405921936,inf,0.7845556104672905,253,3091,0.0469273217022419
1,different_I,87746,90460,0.3008885681629181,0.8373808860778809,0.5510278489766528,42,3302,0.21532303094863892
1,different_I,60314,43104,0.4029655456542969,inf,0.6510961873997507,416,2928,0.33166614174842834
1,different_I,52000,1187,0.5366005301475525,inf,0.15463369372421232,73,3271,0.03978482633829117
1,different_I,70447,17079,0.25035807490348816,0.7580536603927612,0.7268893838695691,170,3174,0.31328442692756653
1,different_I,47075,58558,0.5456869602203369,0.47193408012390137,0.1510405745511505,20,3324,0.3274346888065338
1,different_I,90427,74131,0.31401893496513367,0.7223075032234192,0.6424422763755544,42,3302,0.20781511068344116
1,different_I,34333,19245,0.6363298892974854,0.6613948941230774,0.0023267116754863704,4,3340,0.1351768970489502
1,different_I,98936,67984,0.37599891424179077,0.5755202770233154,0.030225572846439897,22,3322,0.042340654879808426
1,different_I,72372,100683,0.4700005352497101,0.45874184370040894,0.43026968060943926,117,3227,0.15661288797855377
1,different_I,66467,33981,0.4708901643753052,inf,0.03844014332753232,15,3329,0.5551997423171997
1,different_I,70832,15679,0.6927232146263123,0.7818286418914795,0.0007424738434240741,4,3340,0.6883782148361206
1,different_I,54297,112296,0.5488408803939819,1.0,0.8448036660401941,131,3213,0.9793932437896729
1,different_I,24069,69670,0.4334556758403778,0.7090091109275818,0.5041843911892432,58,3286,0.05587490275502205
1,different_I,15720,69074,0.5707311034202576,0.6496064066886902,0.21360683512674083,41,3303,0.05614066869020462
1,different_I,43012,85623,0.42360156774520874,0.8060662150382996,0.4070530268746676,155,3189,0.19811299443244934
1,different_I,17359,20951,0.1773335337638855,0.5850275158882141,0.321909299173741,73,3271,0.4381129741668701
1,different_I,88643,67965,0.7600134611129761,0.9482319951057434,1.0,20,3324,0.04207595810294151
1,different_I,24448,24465,0.42991214990615845,0.5761411786079407,0.5790776338233816,133,3211,0.009045165963470936
1,different_I,17861,83701,0.5134217739105225,inf,0.4578463774876659,174,3170,0.19635319709777832
1,different_I,89827,48899,0.6115502119064331,0.7586989402770996,0.03533415770985304,4,3340,0.42060908675193787
1,different_I,63644,68116,0.5593708753585815,0.7469841241836548,0.08752620100355657,22,3322,0.21611005067825317
1,different_I,88337,23520,0.3333440124988556,0.7605932950973511,0.7384043678587403,65,3279,0.03904377669095993
1,different_I,66388,73340,0.4073822796344757,0.5581846237182617,0.004948416557018609,15,3329,0.0965694710612297
1,different_I,51125,72327,0.2897304892539978,0.7108414173126221,0.4436637582708436,162,3182,0.027656126767396927
1,different_I,56963,63874,0.6467995643615723,inf,0.3919101084971869,146,3198,0.4162478744983673
1,different_I,98843,28877,0.5127671957015991,0.7005270719528198,0.6466382614083614,92,3252,0.3262048363685608
1,different_I,99343,98624,0.28014594316482544,0.5974252820014954,0.009271005903328522,22,3322,0.04823838546872139
1,different_I,27971,26810,0.6285766363143921,inf,0.46869046641582723,165,3179,0.07476954907178879
1,different_I,52694,75150,0.46141359210014343,0.5892722606658936,0.47305026332807143,162,3182,0.08471062034368515
1,different_I,65207,71376,0.39294910430908203,0.2778162360191345,0.505680254348039,200,3144,0.31278491020202637
1,different_I,43189,49094,0.5578975677490234,0.6326849460601807,0.3953106788926596,51,3293,0.4061632454395294
1,different_I,48740,52336,0.3538285791873932,0.6092231273651123,0.5741994749625139,89,3255,0.06847451627254486
1,different_I,87507,35195,0.48900994658470154,inf,0.13811548775135218,15,3329,0.279593825340271
1,different_I,33493,3593,0.1528114229440689,0.35639336705207825,0.6606029223298122,255,3089,0.09367803484201431
1,different_I,61636,72182,0.46903085708618164,0.8213797211647034,0.0005532732600092016,4,3340,0.11137443035840988
1,different_I,64243,52559,0.5676451325416565,0.8949516415596008,0.5647419022563733,42,3302,0.20378854870796204
1,different_I,51414,87738,0.5518814921379089,inf,0.27796705024097235,169,3175,0.04810663312673569
1,different_I,7167,59883,0.35896438360214233,inf,0.5360186690720827,268,3076,0.1577916145324707
1,different_I,60927,52266,0.4788672924041748,0.8254786729812622,0.5173089768267991,42,3302,0.2586422860622406
1,different_I,57343,5805,0.23537667095661163,0.48314449191093445,0.402467564141624,250,3094,0.16810695827007294
1,different_I,70315,58575,0.4437550902366638,0.6849678754806519,0.1411326056364991,20,3324,0.1966107189655304
1,different_I,86724,55983,0.4297669529914856,0.647649347782135,0.004567163401881791,4,3340,0.2970593571662903
1,different_I,63593,24665,0.45479634404182434,0.5486716032028198,0.46513689713332484,196,3148,0.4602472484111786
1,different_I,73845,43509,0.7315876483917236,inf,0.5503559287230698,75,3269,0.6790603399276733
1,different_I,66590,85088,0.3186623752117157,0.7426509857177734,0.7146111116813378,139,3205,0.2105182409286499
1,different_I,14817,47105,0.709766149520874,0.9477301836013794,0.12112810263977913,4,3340,0.045957375317811966
1,different_I,75283,3717,0.5604645609855652,0.7654485702514648,0.0001773068809144407,16,3328,0.19712413847446442
1,different_I,54740,47088,0.592038094997406,0.6843993067741394,0.40069308370150747,97,3247,0.5191901326179504
1,different_I,100371,490,0.4402521550655365,0.6568112969398499,0.00810036956526694,4,3340,0.04064352437853813
1,different_I,57301,99379,0.7775936722755432,0.7873056530952454,0.0027688972664905442,4,3340,0.0937105193734169
1,different_I,72713,5276,0.247584268450737,0.7141184210777283,0.46784856605808045,22,3322,0.1286545842885971
1,different_I,65780,98344,0.4563654661178589,0.7216890454292297,0.5245764098379576,196,3148,0.6298078298568726
1,different_I,23696,20983,0.3573444187641144,inf,0.6086949528024563,268,3076,0.12826330959796906
1,different_I,47369,58037,0.46343281865119934,0.3653530478477478,0.4450601670349599,196,3148,0.105691097676754
1,different_I,24285,53575,0.3265824019908905,0.588475227355957,0.5487144733269915,232,3112,0.027313293889164925
1,different_I,48427,47739,0.6240131258964539,0.801031231880188,0.033109068530108754,4,3340,0.4423198997974396
1,different_I,18040,3487,0.4640004336833954,0.520776093006134,0.3694684632912646,149,3195,0.22375211119651794
1,different_I,45602,48822,0.4101983308792114,inf,0.39335780840660883,240,3104,0.24970611929893494
1,different_I,88445,62202,0.27951663732528687,0.5922337174415588,0.10860864022367445,15,3329,0.3041151762008667
1,different_I,49014,51362,0.5174932479858398,inf,0.20184484102828504,50,3294,0.025593934580683708
1,different_I,59197,100365,0.24069079756736755,0.7598920464515686,0.18352561152542424,58,3286,0.023132145404815674
1,different_I,85340,24287,0.40838930010795593,0.5798488259315491,0.01230870998784872,15,3329,0.2593405246734619
1,different_I,89191,75737,0.43178001046180725,0.6968717575073242,0.7659703279587156,92,3252,0.057410191744565964
1,different_I,88000,46467,0.6752148866653442,1.0,,4,3340,0.3462684154510498
1,different_I,30227,86538,0.5033192038536072,inf,0.5793167397392556,324,3020,0.27078357338905334
1,different_I,84331,62425,0.4064950942993164,0.5770556330680847,0.8239618195527172,51,3293,0.4311995208263397
1,different_I,53353,29444,0.5462722778320312,0.8174233436584473,0.0048667106011106576,4,3340,0.18616636097431183
1,different_I,4035,67946,0.5353080630302429,0.6307250261306763,0.7249990682787528,92,3252,0.06748418509960175
1,different_I,55718,54083,0.46246421337127686,inf,0.0914734308551528,22,3322,0.027114685624837875
1,different_I,46836,42997,0.6425257325172424,0.7562009692192078,0.00526288424064858,15,3329,0.30571141839027405
1,different_I,18684,69932,0.29783642292022705,0.08848971128463745,0.3425855226641039,140,3204,0.47466734051704407
1,different_I,29979,58748,0.3716025650501251,0.35459935665130615,0.5077783176585897,196,3148,0.6059012413024902
1,different_I,69607,47797,0.2962297797203064,0.6340285539627075,0.33881253104408005,187,3157,0.1363358497619629
1,different_I,73694,29115,0.530224084854126,0.6925867199897766,0.7069165336167003,42,3302,0.4035385847091675
1,different_I,16581,72756,0.3731541633605957,0.5533115863800049,0.6741389966774647,97,3247,0.5128475427627563
1,different_I,72284,49771,0.4534173309803009,0.7370732426643372,0.7774347825084942,58,3286,0.03908441960811615
1,different_I,23787,17846,0.4180060029029846,0.6353690028190613,0.10591163084672872,43,3301,0.20255613327026367
1,different_I,4436,99071,0.35665106773376465,0.20536795258522034,0.605022213232324,238,3106,0.01738760434091091
1,different_I,84059,58642,0.48056474328041077,0.28359219431877136,0.20315742744812504,264,3080,0.2296363115310669
1,different_I,70584,18623,0.3357946276664734,0.6284704208374023,0.49193670674621337,170,3174,0.4026047885417938
1,different_I,68039,47240,0.6552172899246216,0.8079352378845215,0.3922879929231011,42,3302,0.09534750133752823
1,different_I,83531,52322,0.4265854060649872,0.40440091490745544,0.6878585298912816,196,3148,0.2775972783565521
1,different_I,111549,43868,0.5391588807106018,0.8386973738670349,0.5973057798536817,174,3170,0.48962152004241943
1,different_I,29450,88524,0.39416980743408203,0.31355470418930054,0.20551894544208993,200,3144,0.5125191807746887
1,different_I,31755,43486,0.5412406921386719,0.561758279800415,0.4855612057347256,282,3062,0.062389835715293884
1,different_I,75738,67550,0.320281445980072,0.2271575927734375,0.46110509695564006,229,3115,0.20166707038879395
1,different_I,58112,69641,0.5247083306312561,0.5739467740058899,0.24966310990525364,85,3259,0.5624428391456604
1,different_I,71648,73818,0.3358767628669739,0.3681829571723938,0.541360626801991,117,3227,0.15155109763145447
1,different_I,66175,112694,0.2541654407978058,0.5753967761993408,0.00024267989895720987,4,3340,0.15360914170742035
1,different_I,84013,30209,0.48540201783180237,0.7764704823493958,0.49345481063149477,58,3286,0.24386261403560638
1,different_I,51612,75636,0.38767603039741516,0.7822901010513306,0.6602661040027633,139,3205,0.26786312460899353
1,different_I,74902,91604,0.5388394594192505,inf,0.781177163670665,15,3329,0.5986831784248352
1,different_I,32892,60582,0.495431512594223,0.41906434297561646,0.3905749156027224,330,3014,0.46135035157203674
1,different_I,59490,88952,0.32292088866233826,0.6320332288742065,0.06036349147144027,22,3322,0.6044647693634033
1,different_I,57204,66056,0.26121786236763,0.564782977104187,0.5761301371664012,329,3015,0.3222863972187042
1,different_I,57903,34416,0.5275829434394836,0.4515739679336548,0.3190965314335801,97,3247,0.25338539481163025
1,different_I,30005,70061,0.5686598420143127,0.6841332912445068,0.37651043430548325,50,3294,0.14791449904441833
1,different_I,75721,32632,0.32891181111335754,0.23581476509571075,0.48807280728857205,176,3168,0.34749773144721985
1,different_I,46269,56347,0.6839262843132019,0.5968044996261597,0.5441039765388676,74,3270,0.31193795800209045
1,different_I,6942,52086,0.1868261843919754,0.25263479351997375,0.3227374958849265,156,3188,0.15435850620269775
1,different_I,84621,85016,0.44700974225997925,inf,0.29279971269992056,268,3076,0.41236764192581177
1,different_I,53765,102260,0.45525652170181274,0.5685782432556152,0.3027760037582956,216,3128,0.19443002343177795
1,different_I,18402,58548,0.31910455226898193,0.20070114731788635,0.5533166838201737,169,3175,0.13084036111831665
1,different_I,57875,14576,0.5750381350517273,0.6550885438919067,0.014080419496324659,4,3340,0.1520964801311493
1,different_I,46833,25110,0.7743005156517029,0.8585104942321777,0.0020581931925977015,4,3340,0.13096743822097778
1,different_I,51569,69472,0.45216262340545654,0.6576480865478516,0.2617067973613303,22,3322,0.07978376001119614
1,different_I,87670,85694,0.3547109365463257,0.477938175201416,0.4629109033723876,147,3197,0.2383626103401184
1,different_I,4673,69504,0.6086101531982422,0.7049974799156189,0.0005305515639407732,4,3340,0.2864970862865448
1,different_I,47862,52666,0.33644214272499084,0.1754068285226822,0.22461349520385054,176,3168,0.1681760549545288
1,different_I,85564,48121,0.5073516368865967,0.6373153924942017,0.0013771761418773787,4,3340,0.10772597044706345
1,different_I,69192,29405,0.4185529947280884,0.6652641892433167,0.8482706896282071,70,3274,0.10936662554740906
1,different_I,48656,72526,0.40142175555229187,0.6921132802963257,0.37282512948867075,92,3252,0.3082468509674072
