niche,cell_type,n_cells,mean_local_fraction,global_mean_local_fraction,log2_relative_enrichment,local_celltype_entropy,mannwhitney_u,p_greater_raw,relative_enrichment_0to1,across_niche_entropy
I1,Perivascular-Like,23403,0.0021812889169804915,0.005334534373413255,-1.2901814789689634,0.6121072910575813,1467563173.5,1.0,0.0,0.9261026807826329
I2,Perivascular-Like,15207,0.016853721976087543,0.005334534373413255,1.6596329756446808,0.4493247787046042,1181230493.5,6.057967395372854e-09,0.011580966667439095,0.9261026807826329
I3,Perivascular-Like,26378,0.002295122469864175,0.005334534373413255,-1.2167912108371095,0.5527519099989179,1538484760.5,1.0,0.0,0.9261026807826329
I4,Perivascular-Like,14194,0.008178946426414705,0.005334534373413255,0.6165526633868504,0.5942047738553295,1450390814.0,0.0,0.002859667045150321,0.9261026807826329
I5,Perivascular-Like,43601,0.002818220317242059,0.005334534373413255,-0.9205779499829905,0.5493329055634477,2713777481.5,5.721558716231443e-06,0.0,0.9261026807826329
I6,Perivascular-Like,16766,0.007949330933443868,0.005334534373413255,0.57547108853772,0.5864541070223104,1536292577.5,0.0,0.0026288200911684704,0.9261026807826329
I7,Perivascular-Like,10566,0.0037780880882354816,0.005334534373413255,-0.49770601096304945,0.4554626749065497,525769452.5,1.0,0.0,0.9261026807826329
I0,Prolif_Invasive_Tumor,16248,0.0017714073800642585,0.022788228604642306,-3.6853208436420886,0.5110058841633359,843017448.5,1.0,0.0,0.2952083216513352
I1,Prolif_Invasive_Tumor,23403,0.0015769953845785935,0.022788228604642306,-3.853038440339054,0.4084182557072391,1232147732.0,1.0,0.0,0.2952083216513352
I2,Prolif_Invasive_Tumor,15207,0.030851450234711465,0.022788228604642306,0.43704952366981714,0.33488580445831967,1325834603.5,4.025677284553785e-249,0.008251253071333464,0.2952083216513352
I3,Prolif_Invasive_Tumor,26378,0.0002530978516300765,0.022788228604642306,-6.492449706738082,0.3640739692745729,1043012390.0,1.0,0.0,0.2952083216513352
I4,Prolif_Invasive_Tumor,14194,0.001093529540166476,0.022788228604642306,-4.381224684412011,0.5437664531256388,718579308.0,1.0,0.0,0.2952083216513352
I5,Prolif_Invasive_Tumor,43601,0.0724651494296722,0.022788228604642306,1.6689985443423707,0.330576083952519,5128826783.0,0.0,0.050835368831155574,0.2952083216513352
I6,Prolif_Invasive_Tumor,16766,0.0034671103037665343,0.022788228604642306,-2.7164831429735963,0.4955096402504188,943707606.0,1.0,0.0,0.2952083216513352
I7,Prolif_Invasive_Tumor,10566,0.0015513436001155215,0.022788228604642306,-3.8766986202960037,0.3648503309662788,486195216.0,1.0,0.0,0.2952083216513352
I0,Stromal,16248,0.39416272539377617,0.24024779309805508,0.7142681735982529,0.37595440695516547,1725279233.0,0.0,0.20258569951819258,0.9767323449273237
I1,Stromal,23403,0.156120226265701,0.24024779309805508,-0.6218657197507669,0.4682518338562777,1328959578.0,1.0,0.0,0.9767323449273237
I2,Stromal,15207,0.3476334217023767,0.24024779309805508,0.533043611905184,0.29432321820801843,1468618227.0,0.0,0.14134296370419236,0.9767323449273237
I3,Stromal,26378,0.10541205340897308,0.24024779309805508,-1.188483336242556,0.48771537670875276,958983604.0,1.0,0.0,0.9767323449273237
I4,Stromal,14194,0.27583423257951384,0.24024779309805508,0.19927833598144276,0.48833280277852315,1315614694.5,0.0,0.046839534203619124,0.9767323449273237
I5,Stromal,43601,0.10181624497110787,0.24024779309805508,-1.2385554140871085,0.4401020720237843,1741364047.0,1.0,0.0,0.9767323449273237
I6,Stromal,16766,0.32524282175768876,0.24024779309805508,0.43699403787330243,0.4620165086883531,1661638310.5,0.0,0.11187203918264275,0.9767323449273237
I7,Stromal,10566,0.7605321837232043,0.24024779309805508,1.6624861217509226,0.1394280797206641,1520863393.0,0.0,0.6848080017387802,0.9767323449273237
I0,Stromal_&_T_Cell_Hybrid,16248,0.00557184939016346,0.003671237529240893,0.6018898016795483,0.5483812002258219,1513596441.5,0.0,0.001907615169323537,0.8971527926854355
I1,Stromal_&_T_Cell_Hybrid,23403,0.0026596718688785322,0.003671237529240893,-0.46501819234254327,0.5795145848113405,1776392902.5,1.1959199120716653e-54,0.0,0.8971527926854355
I2,Stromal_&_T_Cell_Hybrid,15207,0.002199715539717346,0.003671237529240893,-0.7389494885964826,0.43560746114353016,886234820.0,1.0,0.0,0.8971527926854355
I3,Stromal_&_T_Cell_Hybrid,26378,0.0017146598578894217,0.003671237529240893,-1.0983440463164524,0.5910235820106713,1346464578.5,1.0,0.0,0.8971527926854355
I4,Stromal_&_T_Cell_Hybrid,14194,0.007005544241705234,0.003671237529240893,0.9322306739879878,0.5667094261290767,1597139671.0,0.0,0.0033465928497293566,0.8971527926854355
I5,Stromal_&_T_Cell_Hybrid,43601,0.0013590127414757774,0.003671237529240893,-1.433707477014571,0.5764598906506657,1964426767.0,1.0,0.0,0.8971527926854355
