method,niche,cell_type,n_cells,mean_local_fraction,global_mean_local_fraction,relative_enrichment_0to1,p_greater_raw,across_niche_entropy,entropy_rank
Full V1002,4,Mast cell,14223,0.01990860235859459,0.012513366527855396,0.007488947574381166,8.712119721863545e-243,0.6692578848400595,5
Full V1002,4,Fibroblast,14223,0.12177288986334948,0.1119312047958374,0.011082120124769756,2.1902045822297332e-71,0.6597359082030194,6
Full V1002,4,Unassigned,14223,0.17636549878554664,0.24880528450012207,0.0,1.0,0.5076794314326655,7
Full V1002,4,Epithelial,14223,0.2386708179211994,0.17895963788032532,0.07272623932800001,0.0,0.5023817387509788,8
Full V1002,4,T cell,14223,0.1243595825617343,0.20878617465496063,0.0,1.0,0.3886919457906295,9
Full V1002,4,B cell,14223,0.04791691044158978,0.0838341936469078,0.0,1.0,0.37590569207362956,10
Full V1002,5,Myoepithelial,27752,0.006051280398808457,0.010875717736780643,0.0,1.0,0.8118479869702404,1
Full V1002,5,Endothelial,27752,0.04242210028819999,0.04550870507955551,0.0,0.027646420981287508,0.752917471775784,2
Full V1002,5,Pericyte,27752,0.014656648180705854,0.01802580989897251,0.0,0.6123897048001181,0.7527477939148844,3
Full V1002,5,Macrophage,27752,0.14759489302702178,0.08074821531772614,0.07271857149432577,0.0,0.7249395679645082,4
Full V1002,5,Mast cell,27752,0.012225179054095725,0.012513366527855396,0.0,0.9999937604421089,0.6692578848400595,5
Full V1002,5,Fibroblast,27752,0.11662744339113029,0.1119312047958374,0.005288147292928188,0.0,0.6597359082030194,6
Full V1002,5,Unassigned,27752,0.16032744587540707,0.24880528450012207,0.0,1.0,0.5076794314326655,7
Full V1002,5,Epithelial,27752,0.3029189908224264,0.17895963788032532,0.150978385669822,0.0,0.5023817387509788,8
Full V1002,5,T cell,27752,0.1439642133899408,0.20878617465496063,0.0,1.0,0.3886919457906295,9
Full V1002,5,B cell,27752,0.05321180563730777,0.0838341936469078,0.0,1.0,0.37590569207362956,10
Full V1002,6,Myoepithelial,271154,0.0023785524111126625,0.010875717736780643,0.0,1.0,0.8118479869702404,1
Full V1002,6,Endothelial,271154,0.04660304218948012,0.04550870507955551,0.0011465134256559682,0.7085256342869255,0.752917471775784,2
Full V1002,6,Pericyte,271154,0.019061252312893236,0.01802580989897251,0.0010544497301974848,2.003584948316719e-142,0.7527477939148844,3
Full V1002,6,Macrophage,271154,0.10491197494025783,0.08074821531772614,0.026286333770009114,0.0,0.7249395679645082,4
Full V1002,6,Mast cell,271154,0.014631661024308974,0.012513366527855396,0.002145137328156758,0.0,0.6692578848400595,5
Full V1002,6,Fibroblast,271154,0.11473490235565295,0.1119312047958374,0.0031570724869023157,0.0,0.6597359082030194,6
Full V1002,6,Unassigned,271154,0.0825658565678994,0.24880528450012207,0.0,1.0,0.5076794314326655,7
Full V1002,6,Epithelial,271154,0.008457130848157447,0.17895963788032532,0.0,1.0,0.5023817387509788,8
Full V1002,6,T cell,271154,0.431916599952581,0.20878617465496063,0.28201027630248543,0.0,0.3886919457906295,9
Full V1002,6,B cell,271154,0.17473902741131137,0.0838341936469078,0.09922312196790178,0.0,0.37590569207362956,10
Full V1002,7,Myoepithelial,18294,0.008244544104680703,0.010875717736780643,0.0,1.0,0.8118479869702404,1
Full V1002,7,Endothelial,18294,0.10251846001342228,0.04550870507955551,0.059727892650499256,0.0,0.752917471775784,2
Full V1002,7,Pericyte,18294,0.05778910975910756,0.01802580989897251,0.04049322323055928,0.0,0.7527477939148844,3
Full V1002,7,Macrophage,18294,0.13284781295529943,0.08074821531772614,0.056676089903966,0.0,0.7249395679645082,4
Full V1002,7,Mast cell,18294,0.012357397652558257,0.012513366527855396,0.0,0.999807495151057,0.6692578848400595,5
Full V1002,7,Fibroblast,18294,0.09735232362862485,0.1119312047958374,0.0,0.9989330602080548,0.6597359082030194,6
Full V1002,7,Unassigned,18294,0.16607949224046337,0.24880528450012207,0.0,1.0,0.5076794314326655,7
Full V1002,7,Epithelial,18294,0.24365930253489712,0.17895963788032532,0.07880204834151278,0.0,0.5023817387509788,8
Full V1002,7,T cell,18294,0.12858585233216396,0.20878617465496063,0.0,1.0,0.3886919457906295,9
Full V1002,7,B cell,18294,0.05056570464139795,0.0838341936469078,0.0,1.0,0.37590569207362956,10
Full V1002,8,Myoepithelial,129226,0.01850317102928564,0.010875717736780643,0.007711319302528142,0.0,0.8118479869702404,1
Full V1002,8,Endothelial,129226,0.01780604187781912,0.04550870507955551,0.0,1.0,0.752917471775784,2
Full V1002,8,Pericyte,129226,0.005513855647286831,0.01802580989897251,0.0,1.0,0.7527477939148844,3
Full V1002,8,Macrophage,129226,0.03438758756433662,0.08074821531772614,0.0,1.0,0.7249395679645082,4
Full V1002,8,Mast cell,129226,0.0031049562364745746,0.012513366527855396,0.0,1.0,0.6692578848400595,5
Full V1002,8,Fibroblast,129226,0.03012523470035949,0.1119312047958374,0.0,1.0,0.6597359082030194,6
Full V1002,8,Unassigned,129226,0.13454726239763498,0.24880528450012207,0.0,1.0,0.5076794314326655,7
Full V1002,8,Epithelial,129226,0.714623875378425,0.17895963788032532,0.6524212971351481,0.0,0.5023817387509788,8
Full V1002,8,T cell,129226,0.031015326411822204,0.20878617465496063,0.0,1.0,0.3886919457906295,9
Full V1002,8,B cell,129226,0.010372689150701941,0.0838341936469078,0.0,1.0,0.37590569207362956,10
